element,GW,position,price,home,opponent_team,previous_points,points_last_3,points_last_5,minutes_last_3,minutes_last_5,goals_last_3,goals_last_5,assists_last_3,assists_last_5,xg_last_3,xg_last_5,xa_last_3,xa_last_5,xgi_last_3,xgi_last_5,target_points
282,6,DEF,4.0,1,2,2.0,3.3333333333333335,2.2,87.0,84.4,0.0,0.0,0.0,0.0,0.0,0.014000000000000002,0.013333333333333334,0.008,0.013333333333333334,0.022000000000000002,0.0
283,6,GK,4.4,1,2,0.0,0.0,0.4,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,6,DEF,4.0,1,2,0.0,0.6666666666666666,0.4,30.0,54.0,0.0,0.0,0.0,0.0,0.01,0.006,0.0,0.0,0.01,0.006,0.0
285,6,MID,4.5,0,1,0.0,0.0,0.2,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,6,FWD,4.5,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,6,MID,4.4,0,1,0.0,0.3333333333333333,0.2,4.666666666666667,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,6,DEF,4.0,0,1,0.0,0.0,0.0,2.3333333333333335,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,6,FWD,4.9,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,6,MID,5.3,0,1,0.0,0.3333333333333333,1.0,0.3333333333333333,29.6,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.008,0.0,0.024,1.0
291,6,DEF,4.1,0,1,2.0,1.3333333333333333,2.4,90.0,90.0,0.0,1.0,0.0,0.0,0.02,0.078,0.02333333333333333,0.013999999999999999,0.043333333333333335,0.092,6.0
292,6,MID,4.5,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,6,GK,4.5,0,1,3.0,2.0,2.2,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
294,6,GK,4.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,6,DEF,4.5,0,1,2.0,1.3333333333333333,1.4,90.0,90.0,0.0,0.0,0.0,0.0,0.043333333333333335,0.038,0.01,0.008,0.05333333333333334,0.046,10.0
296,6,DEF,4.5,0,1,2.0,1.3333333333333333,1.2,90.0,88.8,0.0,0.0,0.0,0.0,0.0,0.0,0.09666666666666668,0.064,0.09666666666666668,0.064,6.0
297,6,MID,4.5,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,6,MID,5.3,0,1,10.0,6.0,4.0,61.0,42.6,2.0,2.0,0.0,0.0,0.2333333333333333,0.13999999999999999,0.2933333333333334,0.18200000000000002,0.5266666666666667,0.322,3.0
299,6,MID,4.9,0,1,0.0,0.3333333333333333,0.6,0.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.004,0.0
300,6,MID,5.0,0,1,2.0,5.0,3.8,84.33333333333333,86.6,0.0,0.0,3.0,3.0,0.02666666666666667,0.048,0.28,0.17200000000000001,0.3066666666666667,0.22000000000000003,2.0
301,6,DEF,4.0,0,1,2.0,1.0,0.6,90.0,54.0,0.0,0.0,0.0,0.0,0.04666666666666667,0.028000000000000004,0.0033333333333333335,0.002,0.05000000000000001,0.030000000000000006,7.0
302,6,DEF,4.3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,6,DEF,4.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,6,GK,4.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,6,DEF,4.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,6,FWD,5.7,0,1,2.0,3.6666666666666665,4.2,87.33333333333333,82.0,1.0,2.0,0.0,0.0,0.21333333333333335,0.288,0.02666666666666667,0.016,0.24,0.304,2.0
307,6,DEF,4.0,0,1,0.0,0.0,0.4,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.002,0.0
308,6,GK,4.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,6,MID,4.5,0,1,2.0,1.6666666666666667,1.8,90.0,90.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.004,0.10333333333333333,0.086,0.11,0.09,0.0
310,6,GK,5.5,0,20,0.0,3.3333333333333335,4.6,60.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
311,6,DEF,7.1,0,20,11.0,6.0,6.4,85.0,80.4,0.0,0.0,1.0,1.0,0.006666666666666667,0.036,0.15666666666666668,0.4,0.16333333333333333,0.43600000000000005,8.0
312,6,MID,4.5,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,6,DEF,4.8,0,20,0.0,0.6666666666666666,0.8,14.666666666666666,15.0,0.0,0.0,0.0,0.0,0.0,0.048,0.04,0.03,0.04,0.078,0.0
314,6,MID,4.8,1,19,2.0,1.3333333333333333,1.2,37.333333333333336,28.4,0.0,0.0,0.0,0.0,0.02666666666666667,0.016,0.11333333333333334,0.07,0.14,0.08600000000000001,6.0
315,6,MID,4.5,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,6,FWD,7.2,0,20,6.0,2.6666666666666665,1.8,38.333333333333336,26.6,1.0,1.0,0.0,0.0,0.15333333333333332,0.092,0.0033333333333333335,0.002,0.15666666666666665,0.094,0.0
317,6,MID,7.5,0,20,0.0,1.3333333333333333,3.6,44.666666666666664,56.6,0.0,1.0,0.0,1.0,0.12333333333333334,0.382,0.0033333333333333335,0.022,0.12666666666666668,0.404,8.0
318,6,MID,4.5,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,6,MID,5.2,0,20,0.0,0.0,0.2,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.004,0.0
320,6,MID,4.8,0,20,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
321,6,FWD,7.2,0,20,1.0,1.0,0.8,23.666666666666668,20.0,0.0,0.0,0.0,0.0,0.1366666666666667,0.08800000000000001,0.03,0.019999999999999997,0.16666666666666666,0.10800000000000001,4.0
322,6,DEF,4.8,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,6,MID,5.0,0,20,3.0,2.3333333333333335,2.4,90.0,90.0,0.0,0.0,0.0,0.0,0.02,0.012,0.07,0.13,0.09000000000000001,0.142,3.0
324,6,MID,5.3,0,20,1.0,0.6666666666666666,0.4,14.666666666666666,8.8,0.0,0.0,0.0,0.0,0.04666666666666667,0.028000000000000004,0.006666666666666667,0.004,0.05333333333333334,0.032,3.0
325,6,GK,4.4,0,20,9.0,3.0,1.8,30.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,6,DEF,5.1,0,20,8.0,5.333333333333333,4.8,84.66666666666667,77.8,0.0,0.0,1.0,1.0,0.013333333333333334,0.046,0.016666666666666666,0.014000000000000002,0.03,0.06,6.0
327,6,MID,8.0,0,20,16.0,11.333333333333334,10.2,65.33333333333333,71.4,4.0,5.0,0.0,1.0,0.4333333333333333,0.526,0.043333333333333335,0.136,0.47666666666666674,0.662,1.0
328,6,MID,12.8,0,20,6.0,8.333333333333334,9.8,90.0,88.4,1.0,3.0,3.0,4.0,0.41333333333333333,0.488,0.31,0.266,0.7233333333333333,0.754,3.0
329,6,MID,6.3,0,20,3.0,2.3333333333333335,2.6,79.66666666666667,83.8,0.0,0.0,0.0,0.0,0.03,0.038,0.29,0.20800000000000002,0.32,0.246,0.0
330,6,MID,4.5,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,6,MID,4.5,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,6,DEF,4.0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,6,DEF,4.1,0,20,0.0,0.0,0.2,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,6,DEF,4.0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,6,DEF,6.0,0,20,6.0,4.333333333333333,5.0,82.0,82.8,0.0,0.0,0.0,0.0,0.02666666666666667,0.076,0.06,0.1,0.08666666666666667,0.176,1.0
336,6,MID,6.5,0,20,3.0,3.3333333333333335,3.8,80.0,84.0,0.0,0.0,1.0,2.0,0.07666666666666667,0.088,0.08333333333333333,0.18,0.16,0.26799999999999996,1.0
337,6,DEF,4.7,0,20,0.0,0.6666666666666666,0.6,7.333333333333333,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.002,6.0
338,6,DEF,4.0,1,19,1.0,1.0,0.6,65.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07333333333333333,0.044,0.07333333333333333,0.044,1.0
339,6,DEF,6.0,0,20,6.0,4.333333333333333,5.2,90.0,90.0,0.0,0.0,0.0,0.0,0.04666666666666667,0.032,0.016666666666666666,0.014000000000000002,0.06333333333333334,0.046,8.0
340,6,DEF,5.5,0,15,1.0,1.3333333333333333,2.4,90.0,90.0,0.0,0.0,0.0,0.0,0.01,0.006,0.14,0.11800000000000002,0.15000000000000002,0.12400000000000003,2.0
341,6,DEF,5.3,0,15,0.0,0.3333333333333333,0.2,0.6666666666666666,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,6,MID,6.5,0,15,1.0,3.0,3.4,62.0,73.2,0.0,0.0,1.0,2.0,0.11666666666666665,0.118,0.25,0.20400000000000001,0.3666666666666667,0.322,6.0
343,6,MID,4.8,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,6,GK,4.0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,6,MID,9.5,0,15,0.0,1.0,3.6,59.0,71.2,0.0,1.0,0.0,1.0,0.11,0.24200000000000005,0.4000000000000001,0.434,0.51,0.6759999999999999,0.0
346,6,MID,6.4,0,15,2.0,1.3333333333333333,1.8,45.333333333333336,59.2,0.0,0.0,0.0,0.0,0.03333333333333333,0.046,0.09666666666666664,0.16399999999999998,0.12999999999999998,0.21000000000000002,6.0
347,6,GK,5.5,0,15,0.0,3.0,3.8,90.0,90.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0033333333333333335,0.002,0.0033333333333333335,0.002,0.0
348,6,MID,9.3,0,15,1.0,0.3333333333333333,0.4,6.666666666666667,13.0,0.0,0.0,0.0,0.0,0.023333333333333334,0.014000000000000002,0.08,0.05,0.10333333333333333,0.064,2.0
349,6,MID,6.4,0,15,1.0,1.6666666666666667,1.0,55.333333333333336,37.0,0.0,0.0,0.0,0.0,0.12666666666666668,0.096,0.16,0.098,0.2866666666666667,0.194,2.0
350,6,DEF,5.9,0,15,1.0,1.3333333333333333,2.6,74.0,80.4,0.0,0.0,0.0,0.0,0.06,0.042,0.22666666666666668,0.148,0.2866666666666667,0.19,1.0
351,6,FWD,15.3,0,15,9.0,13.0,12.6,90.0,89.8,6.0,10.0,0.0,0.0,1.2066666666666668,1.1380000000000001,0.04666666666666667,0.036,1.2533333333333334,1.174,2.0
352,6,FWD,7.0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,6,DEF,5.3,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,6,MID,5.5,0,15,6.0,2.6666666666666665,4.0,68.0,68.6,0.0,1.0,1.0,1.0,0.06666666666666667,0.066,0.14666666666666667,0.10400000000000001,0.21333333333333335,0.16999999999999998,15.0
355,6,DEF,4.7,0,15,0.0,2.3333333333333335,3.0,45.0,63.0,0.0,0.0,1.0,1.0,0.03,0.124,0.03666666666666666,0.036,0.06666666666666667,0.15999999999999998,4.0
356,6,MID,4.9,0,15,0.0,1.6666666666666667,1.2,6.333333333333333,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05666666666666667,0.034,0.05666666666666667,0.034,1.0
357,6,MID,4.8,0,15,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.004,0.0
358,6,GK,5.3,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,6,MID,5.0,1,2,0.0,1.3333333333333333,0.8,53.0,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.008,0.013333333333333334,0.008,2.0
360,6,MID,6.4,0,15,1.0,0.6666666666666666,0.4,21.666666666666668,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.018,0.03,0.018,0.0
361,6,DEF,5.5,0,15,0.0,0.3333333333333333,1.6,62.0,73.2,0.0,0.0,0.0,0.0,0.16333333333333333,0.098,0.12000000000000001,0.082,0.2833333333333334,0.18,1.0
362,6,DEF,5.4,0,15,7.0,2.6666666666666665,1.8,31.666666666666668,27.0,1.0,1.0,0.0,0.0,0.11333333333333334,0.068,0.013333333333333334,0.01,0.12666666666666668,0.07799999999999999,1.0
363,6,DEF,5.3,0,15,1.0,1.3333333333333333,0.8,56.333333333333336,33.8,0.0,0.0,0.0,0.0,0.04,0.024,0.2733333333333334,0.164,0.31333333333333335,0.188,1.0
364,6,MID,5.0,1,18,3.0,3.3333333333333335,3.8,62.0,67.0,0.0,1.0,1.0,1.0,0.03333333333333333,0.08600000000000001,0.19999999999999998,0.16799999999999998,0.23333333333333336,0.254,0.0
365,6,MID,5.8,1,18,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,1.0
366,6,MID,8.3,1,18,3.0,3.3333333333333335,3.0,90.0,87.6,0.0,0.0,1.0,1.0,0.19999999999999998,0.372,0.18666666666666668,0.264,0.38666666666666666,0.6359999999999999,3.0
367,6,GK,4.4,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,6,MID,4.9,1,18,0.0,0.6666666666666666,1.4,16.0,45.6,0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.016666666666666666,0.11400000000000002,0.016666666666666666,0.166,1.0
369,6,DEF,5.0,1,18,9.0,7.0,5.8,90.0,90.0,0.0,0.0,1.0,1.0,0.0,0.004,0.24333333333333332,0.16,0.24333333333333332,0.16399999999999998,6.0
370,6,MID,5.4,1,18,3.0,2.0,1.2,50.333333333333336,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.23666666666666666,0.142,0.23666666666666666,0.142,2.0
371,6,DEF,4.4,1,18,0.0,0.3333333333333333,0.4,4.333333333333333,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
372,6,MID,6.3,1,18,2.0,3.3333333333333335,3.0,58.333333333333336,45.8,1.0,1.0,0.0,1.0,0.26,0.434,0.049999999999999996,0.06,0.31,0.49399999999999994,3.0
373,6,MID,4.5,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,6,GK,4.0,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,6,FWD,6.9,1,18,1.0,0.3333333333333333,0.2,4.666666666666667,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.002,0.0033333333333333335,0.002,2.0
376,6,DEF,4.3,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,6,DEF,4.9,1,18,0.0,0.3333333333333333,1.6,12.333333333333334,39.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0033333333333333335,0.004,0.0033333333333333335,0.012,0.0
378,6,MID,5.3,1,18,3.0,2.0,2.0,90.0,88.6,0.0,0.0,0.0,0.0,0.03,0.024,0.10333333333333333,0.066,0.13333333333333333,0.09,2.0
379,6,DEF,4.4,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,6,DEF,4.5,1,18,5.0,3.6666666666666665,3.8,85.33333333333333,87.2,0.0,0.0,0.0,0.0,0.18333333333333335,0.11000000000000001,0.006666666666666667,0.046,0.18999999999999997,0.15599999999999997,0.0
381,6,MID,4.9,1,18,0.0,0.0,0.4,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.014000000000000002,0.0,0.0,0.0,0.014000000000000002,0.0
382,6,MID,6.3,1,18,0.0,0.0,0.6,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.006,0.0,0.084,0.0
383,6,GK,5.0,1,18,9.0,7.666666666666667,6.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
384,6,MID,5.0,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,6,MID,6.9,1,18,1.0,3.6666666666666665,3.2,63.666666666666664,69.0,1.0,1.0,0.0,0.0,0.13333333333333333,0.08,0.21666666666666667,0.154,0.35000000000000003,0.23399999999999999,2.0
386,6,MID,6.3,1,5,4.0,2.3333333333333335,1.4,33.666666666666664,20.2,0.0,0.0,2.0,2.0,0.0,0.0,0.11666666666666665,0.06999999999999999,0.11666666666666665,0.06999999999999999,2.0
387,6,DEF,4.9,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,6,DEF,4.5,0,4,1.0,1.3333333333333333,1.0,90.0,59.6,0.0,0.0,0.0,0.0,0.0,0.0,0.12333333333333334,0.074,0.12333333333333334,0.074,2.0
389,6,FWD,6.9,1,18,2.0,1.6666666666666667,2.8,78.33333333333333,61.8,0.0,1.0,0.0,0.0,0.7066666666666667,0.438,0.09000000000000001,0.06,0.7966666666666667,0.49799999999999994,1.0
390,6,DEF,4.0,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,6,MID,5.7,1,13,0.0,0.3333333333333333,0.4,0.3333333333333333,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
392,6,MID,6.5,1,13,10.0,9.0,6.6,65.0,49.4,3.0,3.0,0.0,1.0,0.2833333333333333,0.20400000000000001,0.11666666666666668,0.132,0.39999999999999997,0.33599999999999997,3.0
393,6,DEF,4.4,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,6,MID,6.3,1,13,2.0,3.3333333333333335,3.0,88.66666666666667,89.2,0.0,0.0,1.0,1.0,0.02666666666666667,0.036,0.03666666666666667,0.076,0.06333333333333334,0.11200000000000002,3.0
395,6,DEF,4.5,1,13,1.0,0.6666666666666666,1.6,90.0,90.0,0.0,0.0,0.0,0.0,0.02,0.068,0.02666666666666667,0.018,0.04666666666666667,0.086,8.0
396,6,GK,4.3,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,6,MID,4.9,0,3,1.0,0.6666666666666666,0.4,28.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,6,MID,7.3,1,13,2.0,2.0,3.8,87.33333333333333,83.8,0.0,1.0,0.0,0.0,0.19000000000000003,0.244,0.18999999999999997,0.194,0.37999999999999995,0.438,1.0
399,6,DEF,4.3,1,13,1.0,1.3333333333333333,2.0,52.333333333333336,49.4,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.036000000000000004,0.02,0.036000000000000004,5.0
400,6,MID,4.5,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,6,FWD,8.3,1,13,2.0,4.0,3.8,75.0,81.0,1.0,1.0,0.0,1.0,0.3833333333333333,0.282,0.06333333333333332,0.06,0.4466666666666667,0.342,0.0
402,6,MID,5.2,1,13,4.0,3.0,2.2,54.666666666666664,50.0,0.0,0.0,2.0,2.0,0.07333333333333333,0.044,0.32,0.196,0.3933333333333333,0.24,3.0
403,6,MID,6.0,1,13,2.0,1.0,3.0,69.33333333333333,77.6,0.0,1.0,0.0,0.0,0.03333333333333333,0.078,0.013333333333333334,0.016,0.04666666666666667,0.094,3.0
404,6,DEF,4.5,1,13,0.0,1.6666666666666667,1.6,38.333333333333336,40.6,0.0,0.0,1.0,1.0,0.06333333333333334,0.038,0.03,0.019999999999999997,0.09333333333333334,0.05800000000000001,0.0
405,6,DEF,4.5,1,13,0.0,0.6666666666666666,2.0,30.0,48.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.008,0.0,0.006,0.013333333333333334,0.014000000000000002,0.0
406,6,MID,4.5,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,6,DEF,4.5,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,6,DEF,4.0,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,6,DEF,4.5,1,13,1.0,1.6666666666666667,2.6,56.333333333333336,63.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.002,1.0
410,6,MID,4.8,1,13,0.0,0.6666666666666666,1.4,37.333333333333336,54.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.006,0.0033333333333333335,0.006,1.0
411,6,MID,5.0,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,6,GK,4.4,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,6,GK,5.0,1,13,3.0,3.3333333333333335,4.4,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
414,6,GK,4.0,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,6,DEF,5.4,1,13,1.0,3.0,1.4,60.0,41.4,1.0,1.0,0.0,0.0,0.16666666666666666,0.10800000000000001,0.07,0.042,0.23666666666666666,0.15,5.0
416,6,DEF,4.0,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,6,MID,5.5,1,13,1.0,1.0,0.6,27.666666666666668,16.6,0.0,0.0,0.0,0.0,0.16,0.096,0.04,0.024,0.19999999999999998,0.12,3.0
418,6,DEF,5.7,1,13,1.0,0.6666666666666666,0.6,33.0,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.012,0.013333333333333334,0.012,8.0
419,6,MID,4.5,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,6,MID,4.8,1,13,1.0,1.6666666666666667,1.2,30.0,22.0,0.0,0.0,1.0,1.0,0.02666666666666667,0.032,0.03333333333333333,0.022,0.060000000000000005,0.054000000000000006,1.0
421,6,FWD,6.9,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,6,DEF,4.5,1,9,0.0,3.3333333333333335,4.0,90.0,82.6,0.0,0.0,0.0,0.0,0.0033333333333333335,0.006,0.04,0.046,0.043333333333333335,0.052000000000000005,2.0
423,6,MID,5.0,1,9,1.0,3.3333333333333335,2.8,69.33333333333333,60.0,0.0,0.0,1.0,1.0,0.016666666666666666,0.02,0.026666666666666672,0.024,0.043333333333333335,0.044,2.0
424,6,FWD,5.7,1,9,0.0,0.3333333333333333,0.6,0.3333333333333333,6.8,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.006,0.0,0.03,0.0
425,6,DEF,4.4,1,9,0.0,0.0,0.6,0.0,18.2,0.0,0.0,0.0,0.0,0.0,0.014000000000000002,0.0,0.0,0.0,0.014000000000000002,0.0
426,6,MID,4.5,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,6,GK,4.3,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,6,MID,4.5,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,6,MID,4.8,1,9,0.0,0.0,0.2,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,6,FWD,4.9,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,6,MID,4.9,1,9,0.0,0.3333333333333333,0.4,17.666666666666668,20.8,0.0,0.0,0.0,0.0,0.0,0.024,0.0033333333333333335,0.019999999999999997,0.0033333333333333335,0.044,1.0
432,6,MID,5.3,1,9,1.0,2.0,2.0,54.666666666666664,61.4,0.0,0.0,1.0,1.0,0.08333333333333333,0.098,0.023333333333333334,0.094,0.10666666666666667,0.192,1.0
433,6,MID,6.3,1,9,-1.0,1.0,3.0,84.0,86.4,0.0,1.0,0.0,0.0,0.07333333333333335,0.15799999999999997,0.25999999999999995,0.174,0.3333333333333333,0.33199999999999996,2.0
434,6,MID,5.4,1,9,4.0,4.333333333333333,3.8,68.33333333333333,73.2,1.0,1.0,1.0,1.0,0.11,0.088,0.03333333333333333,0.128,0.14333333333333334,0.21600000000000003,2.0
